incident_id,project,environment,detected_at,resolved_at,detection_method,severity,root_cause_category,primary_symptom,sla_breached,impact_duration_minutes,impacted_requests,deployment_id,rollback_performed,retrain_triggered
INC-423d9b40,recsys_clickthrough,staging,2024-09-22T10:00:00,2024-09-22T12:43:00,alerting,SEV2,external_dependency,latency_spike,True,163,39,46120c82-d3f4-4666-bb4b-4f3457a0574a,True,False
INC-4beaa39b,recsys_clickthrough,staging,2024-09-24T20:00:00,2024-09-24T20:47:00,user_report,SEV3,external_dependency,latency_spike,True,47,16,46120c82-d3f4-4666-bb4b-4f3457a0574a,False,False
INC-ad352621,recsys_clickthrough,staging,2024-09-24T22:00:00,2024-09-25T02:30:00,alerting,SEV3,external_dependency,latency_spike,True,270,32,46120c82-d3f4-4666-bb4b-4f3457a0574a,True,False
INC-ee0724c1,fraud_detection,staging,2024-09-16T01:00:00,2024-09-23T18:33:00,alerting,SEV3,data_pipeline_failure,metric_degradation,True,11133,8944,b7fa2246-a331-4b15-818f-9bf57f0ea0d6,False,False
INC-1d4bb277,rag_qa_service,staging,2024-09-17T06:00:00,2024-09-26T01:09:00,alerting,SEV3,external_dependency,latency_spike,True,12669,2387,cdaae5ae-0ae7-45f0-a007-862297e70949,False,False
INC-44f8d2fd,rag_qa_service,staging,2024-09-27T19:00:00,2024-09-27T23:40:00,user_report,SEV2,infra_outage,latency_spike,True,280,32,5021f5f9-ce31-41a6-bb5f-4d14971ff285,True,False
INC-e432ef37,recsys_clickthrough,dev,2024-09-28T08:00:00,2024-09-28T10:06:00,dashboard,SEV2,infra_outage,latency_spike,True,126,1,603fdf61-a851-401f-81af-96ebb3b01dd1,False,False
INC-8529603f,rag_qa_service,staging,2024-09-28T06:00:00,2024-09-28T15:16:00,dashboard,SEV3,infra_outage,latency_spike,True,556,76,5021f5f9-ce31-41a6-bb5f-4d14971ff285,False,False
INC-907297e2,rag_qa_service,staging,2024-09-28T13:00:00,2024-09-28T16:11:00,user_report,SEV2,infra_outage,latency_spike,True,191,13,5021f5f9-ce31-41a6-bb5f-4d14971ff285,False,False
INC-3195c3df,energy_forecasting,staging,2024-09-28T09:00:00,2024-09-28T17:07:00,user_report,SEV3,external_dependency,latency_spike,True,487,417,f93ad293-eeb3-462e-a19e-39dab309f3e8,True,False
INC-567b9d18,recsys_clickthrough,dev,2024-09-28T19:00:00,2024-09-28T21:18:00,alerting,SEV2,infra_outage,latency_spike,True,138,1,603fdf61-a851-401f-81af-96ebb3b01dd1,False,True
INC-c01bd057,rag_qa_service,staging,2024-09-28T18:00:00,2024-09-28T23:37:00,alerting,SEV3,external_dependency,latency_spike,True,337,52,5021f5f9-ce31-41a6-bb5f-4d14971ff285,False,False
INC-4f0fb7c6,energy_forecasting,staging,2024-09-28T18:00:00,2024-09-28T23:59:00,dashboard,SEV2,external_dependency,latency_spike,True,359,184,f93ad293-eeb3-462e-a19e-39dab309f3e8,False,False
INC-b3a5f2a7,energy_forecasting,staging,2024-09-29T04:00:00,2024-09-29T05:14:00,dashboard,SEV3,external_dependency,latency_spike,True,74,19,f93ad293-eeb3-462e-a19e-39dab309f3e8,False,False
INC-e57cda97,rag_qa_service,staging,2024-09-29T06:00:00,2024-09-29T10:31:00,dashboard,SEV2,external_dependency,latency_spike,True,271,16,8505f039-cd60-44af-b769-9da59071f9a6,False,False
INC-34aeeca1,rag_qa_service,staging,2024-09-29T08:00:00,2024-09-29T14:06:00,user_report,SEV3,external_dependency,latency_spike,True,366,75,5021f5f9-ce31-41a6-bb5f-4d14971ff285,True,True
INC-a2ad5557,rag_qa_service,staging,2024-09-29T13:00:00,2024-09-29T14:49:00,dashboard,SEV2,external_dependency,latency_spike,True,109,7,5021f5f9-ce31-41a6-bb5f-4d14971ff285,False,False
INC-3946a1ea,energy_forecasting,staging,2024-09-29T07:00:00,2024-09-29T16:53:00,dashboard,SEV2,external_dependency,latency_spike,True,593,237,f93ad293-eeb3-462e-a19e-39dab309f3e8,True,False
INC-ef690e3c,recsys_clickthrough,dev,2024-09-29T12:00:00,2024-09-29T13:47:00,alerting,SEV3,data_pipeline_failure,metric_degradation,True,107,2,603fdf61-a851-401f-81af-96ebb3b01dd1,True,False
INC-cca656a9,energy_forecasting,staging,2024-09-29T15:00:00,2024-09-29T18:23:00,user_report,SEV3,infra_outage,latency_spike,True,203,40,f93ad293-eeb3-462e-a19e-39dab309f3e8,True,False
INC-d31c6107,rag_qa_service,staging,2024-09-29T16:00:00,2024-09-29T17:18:00,dashboard,SEV1,infra_outage,latency_spike,True,78,7,8505f039-cd60-44af-b769-9da59071f9a6,True,False
INC-9873f82f,rag_qa_service,staging,2024-09-29T18:00:00,2024-09-29T21:50:00,dashboard,SEV3,infra_outage,latency_spike,True,230,65,8505f039-cd60-44af-b769-9da59071f9a6,False,True
INC-d2e965e1,rag_qa_service,staging,2024-09-29T22:00:00,2024-09-30T00:27:00,alerting,SEV3,external_dependency,latency_spike,True,147,9,8505f039-cd60-44af-b769-9da59071f9a6,False,False
INC-bfde4872,recsys_clickthrough,dev,2024-09-29T21:00:00,2024-09-30T02:13:00,alerting,SEV1,external_dependency,latency_spike,True,313,10,603fdf61-a851-401f-81af-96ebb3b01dd1,True,False
INC-725c5e0d,energy_forecasting,staging,2024-09-29T20:00:00,2024-09-30T02:16:00,user_report,SEV1,external_dependency,latency_spike,True,376,153,f93ad293-eeb3-462e-a19e-39dab309f3e8,False,False
INC-2b08af1c,recsys_clickthrough,dev,2024-09-30T02:00:00,2024-09-30T03:15:00,alerting,SEV3,data_drift,metric_degradation,True,75,1,603fdf61-a851-401f-81af-96ebb3b01dd1,True,False
INC-72cf190f,rag_qa_service,staging,2024-09-30T06:00:00,2024-09-30T10:10:00,alerting,SEV3,external_dependency,latency_spike,True,250,15,5021f5f9-ce31-41a6-bb5f-4d14971ff285,True,False
INC-de7a834b,energy_forecasting,staging,2024-09-30T08:00:00,2024-09-30T13:39:00,user_report,SEV3,infra_outage,latency_spike,True,339,131,f93ad293-eeb3-462e-a19e-39dab309f3e8,False,False
INC-b482feb2,rag_qa_service,staging,2024-09-30T08:00:00,2024-09-30T14:26:00,dashboard,SEV2,external_dependency,latency_spike,True,386,62,5021f5f9-ce31-41a6-bb5f-4d14971ff285,False,False
INC-d48acf77,energy_forecasting,staging,2024-09-30T13:00:00,2024-09-30T15:40:00,user_report,SEV2,infra_outage,latency_spike,True,160,84,f93ad293-eeb3-462e-a19e-39dab309f3e8,False,False
INC-8e93e7dc,rag_qa_service,staging,2024-09-30T16:00:00,2024-09-30T19:29:00,alerting,SEV3,infra_outage,latency_spike,True,209,7,8505f039-cd60-44af-b769-9da59071f9a6,True,False
INC-61b3fc9f,rag_qa_service,dev,2024-09-20T16:00:00,2024-09-30T07:28:00,user_report,SEV1,infra_outage,latency_spike,True,13888,1480,4a4f3706-534f-40f8-95c4-67812da7185a,False,False
INC-fa1945a5,energy_forecasting,staging,2024-09-30T18:00:00,2024-10-01T01:42:00,user_report,SEV3,infra_outage,latency_spike,True,462,276,f93ad293-eeb3-462e-a19e-39dab309f3e8,True,True
INC-250407d5,rag_qa_service,staging,2024-09-30T18:00:00,2024-09-30T23:56:00,user_report,SEV3,infra_outage,latency_spike,True,356,75,8505f039-cd60-44af-b769-9da59071f9a6,True,False
INC-dda1c2dd,rag_qa_service,dev,2024-09-30T23:00:00,2024-10-01T01:34:00,alerting,SEV1,external_dependency,latency_spike,True,154,2,aa1ff131-31a4-4ea6-bd49-55bb20504c8f,True,True
INC-63ca460b,recsys_clickthrough,dev,2024-09-30T08:00:00,2024-10-01T05:35:00,alerting,SEV3,infra_outage,latency_spike,True,1295,19,603fdf61-a851-401f-81af-96ebb3b01dd1,True,False
INC-a12cbd75,rag_qa_service,dev,2024-10-01T07:00:00,2024-10-01T14:28:00,dashboard,SEV3,external_dependency,latency_spike,True,448,10,aa1ff131-31a4-4ea6-bd49-55bb20504c8f,False,False
INC-b9731437,rag_qa_service,staging,2024-10-01T10:00:00,2024-10-01T12:51:00,dashboard,SEV2,external_dependency,latency_spike,True,171,18,8505f039-cd60-44af-b769-9da59071f9a6,False,False
INC-04513129,rag_qa_service,dev,2024-10-01T13:00:00,2024-10-01T15:11:00,dashboard,SEV2,infra_outage,latency_spike,True,131,2,aa1ff131-31a4-4ea6-bd49-55bb20504c8f,False,True
INC-d907ae00,recsys_clickthrough,dev,2024-10-01T05:00:00,2024-10-01T13:19:00,alerting,SEV3,data_pipeline_failure,metric_degradation,True,499,9,603fdf61-a851-401f-81af-96ebb3b01dd1,True,False
INC-ea94677a,rag_qa_service,staging,2024-10-01T13:00:00,2024-10-01T14:38:00,user_report,SEV2,external_dependency,latency_spike,True,98,6,8505f039-cd60-44af-b769-9da59071f9a6,True,True
INC-880695f9,rag_qa_service,staging,2024-10-01T16:00:00,2024-10-01T19:04:00,user_report,SEV1,infra_outage,latency_spike,True,184,6,8505f039-cd60-44af-b769-9da59071f9a6,True,True
INC-70b3e728,rag_qa_service,staging,2024-10-01T18:00:00,2024-10-01T21:14:00,user_report,SEV3,external_dependency,latency_spike,True,194,30,8505f039-cd60-44af-b769-9da59071f9a6,False,True
INC-332ac23e,fraud_detection,staging,2024-10-01T19:00:00,2024-10-02T00:03:00,user_report,SEV2,data_pipeline_failure,metric_degradation,True,303,217,1a4b6e4a-9b5e-4457-9f1b-a6623d3f97c1,False,False
INC-6b041cf3,rag_qa_service,dev,2024-10-01T15:00:00,2024-10-02T01:05:00,user_report,SEV3,infra_outage,latency_spike,True,605,50,aa1ff131-31a4-4ea6-bd49-55bb20504c8f,True,True
INC-87b08d4b,rag_qa_service,dev,2024-10-02T01:00:00,2024-10-02T03:23:00,dashboard,SEV3,infra_outage,latency_spike,True,143,2,aa1ff131-31a4-4ea6-bd49-55bb20504c8f,True,False
INC-8b987de8,rag_qa_service,prod,2024-10-02T06:00:00,2024-10-02T07:05:00,dashboard,SEV2,external_dependency,latency_spike,True,65,59,598c4f03-48a0-4492-8a47-856e76d831e5,True,False
INC-5ffb2497,rag_qa_service,prod,2024-10-02T09:00:00,2024-10-02T10:21:00,dashboard,SEV1,infra_outage,latency_spike,True,81,25,598c4f03-48a0-4492-8a47-856e76d831e5,True,False
INC-d1e7049c,rag_qa_service,staging,2024-10-02T09:00:00,2024-10-02T15:54:00,user_report,SEV1,infra_outage,latency_spike,True,414,68,8505f039-cd60-44af-b769-9da59071f9a6,True,False
INC-d0cd1f67,rag_qa_service,staging,2024-10-02T16:00:00,2024-10-02T17:39:00,user_report,SEV1,external_dependency,latency_spike,True,99,10,8505f039-cd60-44af-b769-9da59071f9a6,False,False
INC-9147eb32,rag_qa_service,staging,2024-10-02T18:00:00,2024-10-03T01:34:00,dashboard,SEV2,external_dependency,latency_spike,True,454,67,8505f039-cd60-44af-b769-9da59071f9a6,True,False
INC-d87b84ba,rag_qa_service,dev,2024-10-02T05:00:00,2024-10-03T01:15:00,user_report,SEV2,external_dependency,latency_spike,True,1215,53,aa1ff131-31a4-4ea6-bd49-55bb20504c8f,False,False
INC-6b9091d3,rag_qa_service,staging,2024-10-03T08:00:00,2024-10-03T13:57:00,user_report,SEV2,external_dependency,latency_spike,True,357,78,8505f039-cd60-44af-b769-9da59071f9a6,True,False
INC-dc0a25a8,fraud_detection,prod,2024-09-16T04:00:00,2024-09-24T16:57:00,alerting,SEV2,data_drift,metric_degradation,True,12297,45052,1c9609e7-9755-46d7-b983-39d3a8d03227,False,False
INC-eb7a5458,rag_qa_service,staging,2024-10-03T16:00:00,2024-10-03T18:54:00,alerting,SEV1,external_dependency,latency_spike,True,174,13,8505f039-cd60-44af-b769-9da59071f9a6,False,False
INC-f8e563e9,rag_qa_service,prod,2024-10-03T17:00:00,2024-10-03T21:35:00,alerting,SEV3,infra_outage,latency_spike,True,275,331,598c4f03-48a0-4492-8a47-856e76d831e5,False,False
INC-d69b1dc6,rag_qa_service,dev,2024-10-03T06:00:00,2024-10-03T15:28:00,dashboard,SEV2,external_dependency,latency_spike,True,568,29,aa1ff131-31a4-4ea6-bd49-55bb20504c8f,True,True
INC-d190d842,rag_qa_service,staging,2024-10-03T19:00:00,2024-10-03T23:49:00,dashboard,SEV2,external_dependency,latency_spike,True,289,74,8505f039-cd60-44af-b769-9da59071f9a6,True,False
INC-ff2866f9,rag_qa_service,prod,2024-10-04T10:00:00,2024-10-04T12:39:00,user_report,SEV2,infra_outage,latency_spike,True,159,145,598c4f03-48a0-4492-8a47-856e76d831e5,False,False
INC-bbf75cb8,rag_qa_service,staging,2024-10-04T10:00:00,2024-10-04T14:41:00,user_report,SEV1,external_dependency,latency_spike,True,281,22,8505f039-cd60-44af-b769-9da59071f9a6,True,False
INC-54dde32c,rag_qa_service,staging,2024-10-04T15:00:00,2024-10-04T16:13:00,alerting,SEV2,infra_outage,latency_spike,True,73,15,8505f039-cd60-44af-b769-9da59071f9a6,False,False
INC-01a0809a,energy_forecasting,staging,2024-10-04T18:00:00,2024-10-04T20:21:00,dashboard,SEV3,external_dependency,latency_spike,True,141,34,d4e15f30-e202-4713-a53e-3a162aed4172,True,False
INC-0dae65a9,rag_qa_service,staging,2024-10-04T18:00:00,2024-10-04T23:29:00,alerting,SEV3,infra_outage,latency_spike,True,329,70,8505f039-cd60-44af-b769-9da59071f9a6,True,False
INC-c208ff15,rag_qa_service,prod,2024-10-04T20:00:00,2024-10-05T00:30:00,dashboard,SEV1,infra_outage,latency_spike,True,270,134,598c4f03-48a0-4492-8a47-856e76d831e5,False,True
INC-cee96b55,energy_forecasting,staging,2024-10-05T06:00:00,2024-10-05T07:32:00,alerting,SEV2,infra_outage,latency_spike,True,92,24,d4e15f30-e202-4713-a53e-3a162aed4172,False,True
INC-bd1f7b89,rag_qa_service,prod,2024-10-05T09:00:00,2024-10-05T11:19:00,dashboard,SEV2,infra_outage,latency_spike,True,139,447,598c4f03-48a0-4492-8a47-856e76d831e5,False,False
INC-58ddb877,energy_forecasting,staging,2024-10-05T08:00:00,2024-10-05T14:22:00,dashboard,SEV2,infra_outage,latency_spike,True,382,114,d4e15f30-e202-4713-a53e-3a162aed4172,False,True
INC-75eb027e,rag_qa_service,prod,2024-10-05T13:00:00,2024-10-05T15:50:00,alerting,SEV2,infra_outage,latency_spike,True,170,213,598c4f03-48a0-4492-8a47-856e76d831e5,True,False
INC-7a136324,energy_forecasting,staging,2024-10-05T14:00:00,2024-10-05T17:38:00,alerting,SEV3,external_dependency,latency_spike,True,218,28,d4e15f30-e202-4713-a53e-3a162aed4172,False,False
INC-0799cb7c,energy_forecasting,staging,2024-10-05T18:00:00,2024-10-06T00:56:00,user_report,SEV1,external_dependency,latency_spike,True,416,179,d4e15f30-e202-4713-a53e-3a162aed4172,True,False
INC-f421db81,rag_qa_service,prod,2024-10-05T17:00:00,2024-10-06T02:49:00,user_report,SEV1,infra_outage,latency_spike,True,589,1135,598c4f03-48a0-4492-8a47-856e76d831e5,False,True
INC-ac42bb42,fraud_detection,staging,2024-10-02T00:00:00,2024-10-06T11:40:00,user_report,SEV3,data_drift,metric_degradation,True,6460,5627,1a4b6e4a-9b5e-4457-9f1b-a6623d3f97c1,False,False
INC-8a44850d,rag_qa_service,prod,2024-10-06T06:00:00,2024-10-06T17:59:00,alerting,SEV1,external_dependency,latency_spike,True,719,1715,598c4f03-48a0-4492-8a47-856e76d831e5,True,False
INC-4d7caf3b,energy_forecasting,staging,2024-10-06T07:00:00,2024-10-06T19:41:00,user_report,SEV3,external_dependency,latency_spike,True,761,232,d4e15f30-e202-4713-a53e-3a162aed4172,False,False
INC-d5b5a373,rag_qa_service,dev,2024-10-06T21:00:00,2024-10-06T23:42:00,alerting,SEV3,external_dependency,latency_spike,True,162,8,041a2ca6-d3d3-49ad-adbf-fcbace8940ec,True,False
INC-f51bf7b5,fraud_detection,staging,2024-10-06T20:00:00,2024-10-07T01:42:00,dashboard,SEV1,external_dependency,latency_spike,True,342,51,ee7e8e71-82ef-4f7f-b1d7-34cc68413737,False,False
INC-6b9437b4,rag_qa_service,prod,2024-10-06T17:00:00,2024-10-07T01:56:00,user_report,SEV3,infra_outage,latency_spike,True,536,1026,598c4f03-48a0-4492-8a47-856e76d831e5,True,False
INC-ae473995,energy_forecasting,staging,2024-10-06T18:00:00,2024-10-07T01:23:00,dashboard,SEV2,external_dependency,latency_spike,True,443,192,d4e15f30-e202-4713-a53e-3a162aed4172,False,False
INC-3e34a3df,energy_forecasting,staging,2024-10-07T02:00:00,2024-10-07T05:26:00,user_report,SEV1,external_dependency,latency_spike,True,206,37,d4e15f30-e202-4713-a53e-3a162aed4172,True,False
INC-4842280b,fraud_detection,staging,2024-10-07T07:00:00,2024-10-07T12:33:00,dashboard,SEV1,infra_outage,latency_spike,True,333,44,ee7e8e71-82ef-4f7f-b1d7-34cc68413737,False,True
INC-bb35e463,rag_qa_service,dev,2024-10-07T11:00:00,2024-10-07T11:16:00,alerting,SEV3,infra_outage,latency_spike,True,16,9,041a2ca6-d3d3-49ad-adbf-fcbace8940ec,False,True
INC-e9bd9f56,rag_qa_service,prod,2024-10-07T05:00:00,2024-10-07T16:36:00,user_report,SEV3,infra_outage,latency_spike,True,696,1470,598c4f03-48a0-4492-8a47-856e76d831e5,True,True
INC-60b50a38,fraud_detection,staging,2024-10-07T13:00:00,2024-10-07T14:00:00,dashboard,SEV1,infra_outage,latency_spike,True,60,17,ee7e8e71-82ef-4f7f-b1d7-34cc68413737,False,True
INC-db2717de,rag_qa_service,dev,2024-10-07T14:00:00,2024-10-07T16:41:00,dashboard,SEV1,external_dependency,latency_spike,True,161,9,041a2ca6-d3d3-49ad-adbf-fcbace8940ec,True,False
INC-12bf630f,rag_qa_service,prod,2024-10-07T16:00:00,2024-10-07T19:07:00,dashboard,SEV2,infra_outage,latency_spike,True,187,430,598c4f03-48a0-4492-8a47-856e76d831e5,False,True
INC-7ada7fed,rag_qa_service,prod,2024-10-07T18:00:00,2024-10-07T21:06:00,dashboard,SEV1,external_dependency,latency_spike,True,186,670,598c4f03-48a0-4492-8a47-856e76d831e5,False,False
INC-3e132bf2,rag_qa_service,prod,2024-10-07T20:00:00,2024-10-07T22:13:00,user_report,SEV2,external_dependency,latency_spike,True,133,335,598c4f03-48a0-4492-8a47-856e76d831e5,True,False
INC-60daa244,fraud_detection,staging,2024-10-07T20:00:00,2024-10-07T22:20:00,alerting,SEV3,infra_outage,latency_spike,True,140,36,ee7e8e71-82ef-4f7f-b1d7-34cc68413737,True,False
INC-bebb266f,rag_qa_service,prod,2024-10-07T22:00:00,2024-10-07T23:14:00,alerting,SEV2,external_dependency,latency_spike,True,74,338,598c4f03-48a0-4492-8a47-856e76d831e5,True,True
INC-d23c0416,rag_qa_service,dev,2024-10-07T18:00:00,2024-10-07T22:34:00,user_report,SEV2,infra_outage,latency_spike,True,274,34,041a2ca6-d3d3-49ad-adbf-fcbace8940ec,False,False
INC-31c39b99,energy_forecasting,staging,2024-10-07T07:00:00,2024-10-07T23:37:00,dashboard,SEV1,external_dependency,latency_spike,True,997,593,d4e15f30-e202-4713-a53e-3a162aed4172,True,False
INC-f1f56902,rag_qa_service,prod,2024-10-08T06:00:00,2024-10-08T07:41:00,user_report,SEV2,infra_outage,latency_spike,True,101,415,598c4f03-48a0-4492-8a47-856e76d831e5,True,True
INC-eb3d6b2b,rag_qa_service,dev,2024-10-08T07:00:00,2024-10-08T07:40:00,dashboard,SEV2,external_dependency,latency_spike,True,40,5,041a2ca6-d3d3-49ad-adbf-fcbace8940ec,False,True
INC-3ac00620,fraud_detection,staging,2024-10-08T08:00:00,2024-10-08T09:54:00,dashboard,SEV3,external_dependency,latency_spike,True,114,24,ee7e8e71-82ef-4f7f-b1d7-34cc68413737,False,False
INC-f2b03ed7,rag_qa_service,prod,2024-10-08T09:00:00,2024-10-08T11:39:00,alerting,SEV2,infra_outage,latency_spike,True,159,178,598c4f03-48a0-4492-8a47-856e76d831e5,True,False
INC-1de33645,rag_qa_service,prod,2024-10-08T10:00:00,2024-10-08T11:12:00,alerting,SEV3,infra_outage,latency_spike,True,72,201,598c4f03-48a0-4492-8a47-856e76d831e5,True,True
INC-dc77eb97,rag_qa_service,prod,2024-10-08T11:00:00,2024-10-08T12:22:00,user_report,SEV2,infra_outage,latency_spike,True,82,240,598c4f03-48a0-4492-8a47-856e76d831e5,False,True
INC-8803f100,fraud_detection,staging,2024-10-08T10:00:00,2024-10-08T14:15:00,alerting,SEV2,infra_outage,latency_spike,True,255,24,ee7e8e71-82ef-4f7f-b1d7-34cc68413737,False,True
INC-5104f134,rag_qa_service,prod,2024-10-08T12:00:00,2024-10-08T13:29:00,user_report,SEV2,external_dependency,latency_spike,True,89,335,598c4f03-48a0-4492-8a47-856e76d831e5,False,False
INC-6e818e19,energy_forecasting,staging,2024-10-08T07:00:00,2024-10-08T15:26:00,user_report,SEV1,external_dependency,latency_spike,True,506,253,d4e15f30-e202-4713-a53e-3a162aed4172,False,False
INC-840785b8,rag_qa_service,dev,2024-10-08T13:00:00,2024-10-08T17:58:00,alerting,SEV2,external_dependency,latency_spike,True,298,16,041a2ca6-d3d3-49ad-adbf-fcbace8940ec,True,False
INC-5f49e3bf,rag_qa_service,prod,2024-10-08T14:00:00,2024-10-08T18:28:00,user_report,SEV1,infra_outage,latency_spike,True,268,250,598c4f03-48a0-4492-8a47-856e76d831e5,False,False
INC-cc2b3d72,rag_qa_service,prod,2024-10-08T20:00:00,2024-10-08T21:47:00,dashboard,SEV1,infra_outage,latency_spike,True,107,255,598c4f03-48a0-4492-8a47-856e76d831e5,True,False
INC-65ff23c3,rag_qa_service,dev,2024-10-08T19:00:00,2024-10-08T20:18:00,user_report,SEV3,infra_outage,latency_spike,True,78,13,041a2ca6-d3d3-49ad-adbf-fcbace8940ec,False,False
INC-216b0525,rag_qa_service,prod,2024-10-08T21:00:00,2024-10-09T01:06:00,user_report,SEV3,infra_outage,latency_spike,True,246,316,598c4f03-48a0-4492-8a47-856e76d831e5,False,True
INC-4793811f,fraud_detection,staging,2024-10-08T18:00:00,2024-10-08T22:22:00,alerting,SEV3,external_dependency,latency_spike,True,262,63,ee7e8e71-82ef-4f7f-b1d7-34cc68413737,True,False
INC-7668f9a3,energy_forecasting,staging,2024-10-08T16:00:00,2024-10-09T01:10:00,alerting,SEV2,external_dependency,latency_spike,True,550,181,d4e15f30-e202-4713-a53e-3a162aed4172,True,False
INC-f8f38222,rag_qa_service,dev,2024-10-09T07:00:00,2024-10-09T08:08:00,user_report,SEV3,infra_outage,latency_spike,True,68,6,041a2ca6-d3d3-49ad-adbf-fcbace8940ec,True,False
INC-060f5689,fraud_detection,staging,2024-10-09T09:00:00,2024-10-09T11:32:00,user_report,SEV2,infra_outage,latency_spike,True,152,15,ee7e8e71-82ef-4f7f-b1d7-34cc68413737,True,True
INC-075d49be,fraud_detection,staging,2024-10-09T14:00:00,2024-10-09T16:23:00,dashboard,SEV1,external_dependency,latency_spike,True,143,13,ee7e8e71-82ef-4f7f-b1d7-34cc68413737,True,False
INC-99b0b8a7,fraud_detection,staging,2024-10-09T21:00:00,2024-10-09T23:39:00,dashboard,SEV2,infra_outage,latency_spike,True,159,14,ee7e8e71-82ef-4f7f-b1d7-34cc68413737,False,True
INC-efa7946a,rag_qa_service,dev,2024-10-09T23:00:00,2024-10-10T02:04:00,user_report,SEV1,external_dependency,latency_spike,True,184,6,041a2ca6-d3d3-49ad-adbf-fcbace8940ec,True,False
INC-d16eb1d1,energy_forecasting,staging,2024-10-09T07:00:00,2024-10-10T00:32:00,dashboard,SEV2,infra_outage,latency_spike,True,1052,647,d4e15f30-e202-4713-a53e-3a162aed4172,True,True
INC-34bc0914,rag_qa_service,dev,2024-10-10T10:00:00,2024-10-10T12:28:00,dashboard,SEV1,infra_outage,latency_spike,True,148,15,041a2ca6-d3d3-49ad-adbf-fcbace8940ec,True,False
INC-fb394680,rag_qa_service,prod,2024-10-09T11:00:00,2024-10-10T14:23:00,alerting,SEV3,external_dependency,latency_spike,True,1643,8441,598c4f03-48a0-4492-8a47-856e76d831e5,False,False
INC-fd6affef,rag_qa_service,prod,2024-10-10T14:00:00,2024-10-10T17:31:00,user_report,SEV2,infra_outage,latency_spike,True,211,378,598c4f03-48a0-4492-8a47-856e76d831e5,True,False
INC-fa2be0b5,fraud_detection,staging,2024-10-10T08:00:00,2024-10-10T17:46:00,user_report,SEV1,external_dependency,latency_spike,True,586,91,ee7e8e71-82ef-4f7f-b1d7-34cc68413737,False,True
INC-000b41dc,rag_qa_service,prod,2024-10-10T15:00:00,2024-10-10T17:10:00,dashboard,SEV1,external_dependency,latency_spike,True,130,295,598c4f03-48a0-4492-8a47-856e76d831e5,True,True
INC-0263501b,rag_qa_service,prod,2024-10-10T18:00:00,2024-10-10T20:47:00,user_report,SEV2,external_dependency,latency_spike,True,167,457,598c4f03-48a0-4492-8a47-856e76d831e5,False,False
INC-db8e9ec8,fraud_detection,staging,2024-10-10T16:00:00,2024-10-11T00:03:00,user_report,SEV1,external_dependency,latency_spike,True,483,379,ee7e8e71-82ef-4f7f-b1d7-34cc68413737,True,False
INC-3be10b3a,rag_qa_service,dev,2024-10-10T15:00:00,2024-10-11T00:12:00,alerting,SEV2,config_error,error_spike,True,552,150,041a2ca6-d3d3-49ad-adbf-fcbace8940ec,True,True
INC-5b5e870a,energy_forecasting,staging,2024-10-10T07:00:00,2024-10-11T01:45:00,alerting,SEV2,infra_outage,latency_spike,True,1125,569,d4e15f30-e202-4713-a53e-3a162aed4172,False,True
INC-dbafd70b,fraud_detection,staging,2024-10-11T02:00:00,2024-10-11T05:04:00,dashboard,SEV3,external_dependency,latency_spike,True,184,5,ee7e8e71-82ef-4f7f-b1d7-34cc68413737,True,False
INC-f3b8d9a4,rag_qa_service,prod,2024-10-10T19:00:00,2024-10-11T16:03:00,user_report,SEV1,infra_outage,latency_spike,True,1263,5662,598c4f03-48a0-4492-8a47-856e76d831e5,False,False
INC-4f6e4e03,rag_qa_service,prod,2024-10-11T14:00:00,2024-10-11T19:07:00,user_report,SEV2,external_dependency,latency_spike,True,307,1585,598c4f03-48a0-4492-8a47-856e76d831e5,True,True
INC-28a213c0,rag_qa_service,prod,2024-10-11T20:00:00,2024-10-11T21:38:00,dashboard,SEV2,infra_outage,latency_spike,True,98,632,598c4f03-48a0-4492-8a47-856e76d831e5,True,False
INC-d8651320,rag_qa_service,prod,2024-10-11T22:00:00,2024-10-12T01:50:00,dashboard,SEV2,infra_outage,latency_spike,True,230,360,598c4f03-48a0-4492-8a47-856e76d831e5,False,False
INC-ac66654f,rag_qa_service,prod,2024-10-11T23:00:00,2024-10-12T01:23:00,user_report,SEV2,external_dependency,latency_spike,True,143,289,598c4f03-48a0-4492-8a47-856e76d831e5,True,False
INC-8070acf9,rag_qa_service,prod,2024-10-12T00:00:00,2024-10-12T01:55:00,alerting,SEV3,data_pipeline_failure,metric_degradation,True,115,153,598c4f03-48a0-4492-8a47-856e76d831e5,False,False
INC-b89cdf1a,fraud_detection,staging,2024-10-11T05:00:00,2024-10-12T03:51:00,alerting,SEV3,external_dependency,latency_spike,True,1371,200,ee7e8e71-82ef-4f7f-b1d7-34cc68413737,True,False
INC-1db68b9c,energy_forecasting,staging,2024-10-11T08:00:00,2024-10-12T05:41:00,user_report,SEV1,external_dependency,latency_spike,True,1301,648,d4e15f30-e202-4713-a53e-3a162aed4172,True,True
INC-9c1d1285,rag_qa_service,prod,2024-10-12T02:00:00,2024-10-12T05:47:00,user_report,SEV3,data_pipeline_failure,metric_degradation,True,227,5,598c4f03-48a0-4492-8a47-856e76d831e5,False,True
